D/G/ID,Practice,Region,Country,CRM,Customer,Proj desc,Loc,Status,Status Category,Wt.,Type,Role,CUR,Rate in base,Rate in EUR,A,CY23- UWt. Rev,Jan'23-WD,Jan'23- HC,Jan'23- UWt. Rev,Feb'23- WD,Feb'23- HC,Feb'23- UWt. Rev,Mar'23- WD,Mar'23- HC,Mar'23- UWt. Rev,Apr'23- WD,Apr'23- HC,Apr'23- UWt. Rev,May'23- WD,May'23- HC,May'23- UWt. Rev,Jun'23- WD,Jun'23- HC,Jun'23- UWt. Rev,Jul'23- WD,Jul'23- HC,Jul'23- UWt. Rev,Aug'23- WD,Aug'23- HC,Aug'23- UWt. Rev,Sep'23- WD,Sep'23- HC,Sep'23- UWt. Rev,Oct'23- WD,Oct'23- HC,Oct'23- UWt. Rev,Nov'23- WD,Nov'23- HC,Nov'23- UWt. Rev,Dec'23- WD,Dec'23- HC,Dec'23- UWt. Rev,B,Q1'23- Un. Wt. Rev,Q2'23- Un. Wt. Rev,Q3'23- Un. Wt. Rev,Q4'23- Un. Wt. Rev,Q1'22+Q2'22,CY'23 Wt. Total,Jan'23- Wt. Rev,Feb'23- Wt. Rev,Mar'23- Wt. Rev,Apr'23- Wt. Rev,May'23- Wt. Rev,Jun'23- Wt. Rev,Jul'23- Wt. Rev,Aug'23- Wt. Rev,Sep'23- Wt. Rev,Oct'23- Wt. Rev,Nov'23- Wt. Rev,Dec'23- Wt. Rev,Q1'23-Wt.Rev,Q2'23- Wt.Rev,Q3'23- Wt.Rev,Q4'23- Wt.Rev,C,CY - HC,Q1'23-HC,Q2'23- HC,Q3'23- HC,Q4'23- HC,D,CY target,Jan'23- Target,Feb'23- Target,Mar'23- Target,Apr'23- Target,May'23- Target,Jun'23- Target,Jul'23- Target,Aug'23- Target,Sep'23- Target,Oct'23- Target,Nov'23- Target,Dec'23- Target,Q1'23- Target,Q2'23- Target,Q3'23- Target,Q4'23- Target,E,Entity,Proposal/ Opp Type,Revenue Bucket,Engg/Tech,KAM,Partner,GTM Category,External/Internal,Signed SoW/PO,Proposal Value in Base currency,Proposal Cost in Base currency,Proposal Cost in Base currency(PM),Proposal Value in EUR,Proposal Cost in EUR,Proposal Cost in EUR(PM),S OM%,S PM%,Gross Revenue,Gross Margin,A OM%,Project Margin,A PM %,Target Value,Targe Cost,G OM%,F,Project code,Service Types,Service category,Digital/ Non digital,CBU Mapping
Group,Enterprise,USA,,,Expleo Technology USA Inc,626 Expleo Technology USA Inc. : 4162283ES4058,Off,4 - Closed Won,Actuals/FC,1.0,T&M,,,,0,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,EII,Ex-Extn,Backlog,Tech,Rest,,,Internal,,,,,0,0,0,0,0,,,0,,0,,,0,,TBC,,-,-,-
Group,Enterprise,USA,,,Expleo Technology USA Inc- Northup Gruman,Active Workspace automation Phase I : QE,Off,4 - Closed Won,Actuals/FC,1.0,T&M,,,,0,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,EII,Ex-Extn,Backlog,Tech,Rest,,,Internal,,,,,0,0,0,0,0,,,0,,0,,,0,,4162283EP4087,CBU-Quality Engineering - QA Automation,Traditional Testing Services,Digital,Quality Engineering
Group,Enterprise,USA,,,Expleo Technology USA Inc- Northup Gruman,Active Workspace automation Phase I- Northrup Gruman,Off,4 - Closed Won,Actuals/FC,1.0,T&M,Northrup Gruman- GG3,USD,162.5676994459002,0,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,EII,Ex-Extn,Backlog,Tech,Rest,,,Internal,,,,,0,0,0,0,0,,,0,,0,,,0,,TBC,,-,-,-
Group,Enterprise,USA,,,Expleo Technology USA Inc- Northup Gruman,Active Workspace automation Phase I- Northrup Gruman,Off,4 - Closed Won,Actuals/FC,1.0,T&M,Northrup Gruman- GG2.1,USD,93.50913864160651,0,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,EII,Ex-Extn,Backlog,Tech,Rest,,,Internal,,,,,0,0,0,0,0,,,0,,0,,,0,,TBC,,-,-,-
Group,Enterprise,USA,,,Expleo Technology USA Inc. WABTEC,Wabtec : Automation,Off,4 - Closed Won,Actuals/FC,1.0,T&M,,,,0,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,EII,Ex-Extn,Backlog,Tech,Rest,,,Internal,,,,,0,0,0,0,0,,,0,,0,,,0,,TBC,,-,-,-
Group,Enterprise,USA,,,Expleo Technology USA Inc. WABTEC,Wabtec : D&ES,Off,4 - Closed Won,Actuals/FC,1.0,T&M,,,,0,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,EII,Ex-Extn,Backlog,Tech,Rest,,,Internal,,,,,0,0,0,0,0,,,0,,0,,,0,,4192283BV4343,Data Analytics - Database Driven testing,New Gen Services,Digital,Quality Engineering
Group,Enterprise,USA,USA,,Expleo Technology USA Inc. WABTEC,Wabtec : D&ES - 2023 ,Off,4 - Closed Won,Actuals/FC,1.0,T&M,Wabtech- GG3.1 (Lead Software Engineer),USD,162.57,0,,0.0,,2,,,2.0,,,2.0,,,1,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,2.0,1.0,0.0,0.0,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,EII,Ex-Extn,Backlog,Tech,Rest,,,Internal,,,,,0,0,0,0,0,,,0,,0,,,0,,4192283BV4343,Data Analytics - Database Driven testing,New Gen Services,Digital,Quality Engineering
Group,Enterprise,USA,USA,,Expleo Technology USA Inc. WABTEC,Wabtec : D&ES - 2023 ,Off,4 - Closed Won,Actuals/FC,1.0,T&M,Wabtech- GG3.1 (Lead Software Engineer),USD,215.72,0,,0.0,,,,,,,,,,,,,,1.0,,,1.0,,20.0,1.0,0.0,21.0,1.0,0.0,19.0,1.0,0.0,,,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,1.0,0.0,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,EII,Ex-Extn,Backlog,Tech,Rest,,,Internal,,,,,0,0,0,0,0,,,0,,0,,,0,,4192283BV4343,Data Analytics - Database Driven testing,New Gen Services,Digital,Quality Engineering
Group,Enterprise,USA,USA,,Expleo Technology USA Inc. WABTEC,Wabtec : D&ES - 2023 ,Off,4 - Closed Won,Actuals/FC,1.0,T&M,Wabtech- GG2.2 (Associate Lead (Software) Engineer),USD,178.42,0,,0.0,,,,,,,,,,,,,,1.0,,,1.0,,20.0,1.0,0.0,21.0,1.0,0.0,19.0,1.0,0.0,18.0,1.0,0.0,20,1.0,0.0,19.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,1.0,1.0,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,EII,Ex-Extn,Backlog,Tech,Rest,,,Internal,,,,,0,0,0,0,0,,,0,,0,,,0,,4192283BV4343,Data Analytics - Database Driven testing,New Gen Services,Digital,Quality Engineering
Group,Enterprise,USA,USA,,Expleo Technology USA Inc. WABTEC,Wabtec : QA,Off,4 - Closed Won,Actuals/FC,1.0,T&M,Wabtech- GG1 (Associate Software Engineer),USD,52.67,0,,0.0,,,,,,,,,,,,,,1.0,,,1.0,,20.0,1.0,0.0,21.0,1.0,0.0,19.0,1.0,0.0,18.0,1.0,0.0,20,1.0,0.0,19.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,1.0,1.0,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,EII,Ex-Extn,Backlog,Tech,Rest,,,Internal,,,,,0,0,0,0,0,,,0,,0,,,0,,4152283ES4076,CBU-Quality Assurance - Quality Consulting,Consultancy,Non Digital,Quality Assurance
Group,Enterprise,USA,USA,,Expleo Technology USA Inc. WABTEC,Wabtec : QA,Off,"3 - Submit Proposal, Negotiate & Close",Actuals/FC,0.9,T&M,Wabtech- GG3.1 (Lead Software Engineer),USD,215.72,0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,18.0,1.0,0.0,20,1.0,0.0,19.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,1.0,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,EII,Ex-Extn,Shadow Backlog,Tech,Rest,,,Internal,,,,,0,0,0,0,0,,,0,,0,,,0,,TBC,User Acceptance Testing (UAT),Traditional Testing Services,Non Digital,Quality Assurance
Group,Enterprise,USA,USA,,Expleo Technology USA Inc. WABTEC,Wabtec : QA,Off,4 - Closed Won,Actuals/FC,1.0,T&M,Wabtech- GG2.1 (Senior Software Engineer),USD,93.75,0,,0.0,,,,,,,,,,,,,,1.0,,,1.0,,20.0,1.0,0.0,21.0,1.0,0.0,19.0,1.0,0.0,18.0,1.0,0.0,20,1.0,0.0,19.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,1.0,1.0,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,EII,Ex-Extn,Backlog,Tech,Rest,,,Internal,,,,,0,0,0,0,0,,,0,,0,,,0,,4152283ES4076,CBU-Quality Assurance - Quality Consulting,Consultancy,Non Digital,Quality Assurance
Group,Enterprise,USA,,,Expleo Technology USA Inc. WABTEC,Wabtec : QA,Off,4 - Closed Won,Actuals/FC,1.0,T&M,,,,0,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,EII,Ex-Extn,Backlog,Tech,Rest,,,Internal,,,,,0,0,0,0,0,,,0,,0,,,0,,4152283ES4076,CBU-Quality Assurance - Quality Consulting,Consultancy,Non Digital,Quality Assurance
Group,Enterprise,USA,USA,,Expleo Technology USA Inc. WABTEC,Wabtec : QA,Off,4 - Closed Won,Actuals/FC,1.0,T&M,Wabtech- GG2.2 (Associate Lead (Software) Engineer),USD,135.81,0,,0.0,,,,,,,,,,,,,,3.0,,,3.0,,20.0,3.0,0.0,21.0,3.0,0.0,19.0,3.0,0.0,18.0,3.0,0.0,20,3.0,0.0,19.0,3.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,0.0,3.0,3.0,3.0,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,EII,Ex-Extn,Backlog,Tech,Rest,,,Internal,,,,,0,0,0,0,0,,,0,,0,,,0,,4152283ES4076,CBU-Quality Assurance - Quality Consulting,Consultancy,Non Digital,Quality Assurance
Group,Enterprise,USA,,,Expleo Technology USA Inc. WABTEC,Wabtec : QE,Off,4 - Closed Won,Actuals/FC,1.0,T&M,,,,0,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,EII,Ex-Extn,Backlog,Tech,Rest,,,Internal,,,,,0,0,0,0,0,,,0,,0,,,0,,4162283EP4077,CBU-Quality Engineering - QA Automation,Traditional Testing Services,Digital,Quality Engineering
Group,Enterprise,USA,,,Expleo Technology USA Inc. WABTEC,Wabtec -Business analysist,Off,4 - Closed Won,Actuals/FC,1.0,T&M,Wabtech- - GG2.1 - Senior Software Engineer,USD,93.75,0,,0.0,,,,,,,,,,,,,,1.0,,,1.0,,20.0,1.0,0.0,21.0,1.0,0.0,19.0,1.0,0.0,19.0,1.0,0.0,19,1.0,0.0,19.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,1.0,1.0,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,EII,Ex-Extn,Backlog,Tech,Rest,,,Internal,,,,,0,0,0,0,0,,,0,,0,,,0,,4152283ES4078,CBU-Quality Assurance - Quality Consulting,Consultancy,Non Digital,Quality Assurance
Group,Enterprise,USA,,,Expleo Technology USA Inc. WABTEC,Wabtec NX and Zuken : QA,Off,4 - Closed Won,Actuals/FC,1.0,T&M,GG2.1 - Senior Software Engineer,USD,85.19,0,,0.0,,,,,,,,,,,,,,1.0,,,2.0,,20.0,2.0,0.0,21.0,2.0,0.0,19.0,2.0,0.0,19.0,2.0,0.0,19,1.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,2.0,2.0,2.0,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,EII,Ex-Extn,Backlog,Tech,Rest,,,Internal,,,,,0,0,0,0,0,,,0,,0,,,0,,4152283ES5189,CBU-Quality Assurance - Quality Consulting,Consultancy,Non Digital,Quality Assurance
Group,Enterprise,USA,,,Expleo Technology USA Inc. WABTEC,Wabtech,Off,4 - Closed Won,Actuals/FC,1.0,T&M,,,,0,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,EII,Ex-Extn,Backlog,Tech,Rest,,,Internal,,,,,0,0,0,0,0,,,0,,0,,,0,,5162283EP4631,CBU-Quality Engineering - QA Automation,Traditional Testing Services,Digital,Quality Engineering
Group,Enterprise,USA,USA,,Expleo Technology USA Inc. WABTEC,Wabtech -  2023 -Anuj & Siva,Off,"3 - Submit Proposal, Negotiate & Close",Actuals/FC,0.9,T&M,Wabtech- GG4,USD,208.71,0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,EII,Ex-Extn,Shadow Backlog,Tech,Rest,,,Internal,,,,,0,0,0,0,0,,,0,,0,,,0,,TBC,,-,-,-
Group,Enterprise,USA,USA,,Expleo Technology USA Inc. WABTEC,Wabtech -  2023 -Anuj & Siva,Off,4 - Closed Won,Actuals/FC,1.0,T&M,Wabtech- GG4,USD,208.71,0,,0.0,,1.3,,,1.3,,,0.3,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.3,1.3,0.3,0.0,0.0,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,EII,Ex-Extn,Backlog,Tech,Rest,,,Internal,,,,,0,0,0,0,0,,,0,,0,,,0,,TBC,,-,-,-
Group,Enterprise,USA,USA,,Expleo Technology USA Inc. WABTEC,Wabtech - 2023 - Mahesh Patil,Off,4 - Closed Won,Actuals/FC,1.0,T&M,Wabtech- GG2.1,USD,93.51,0,,0.0,,2,,,2.0,,,2.0,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,2.0,2.0,0.0,0.0,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,EII,Ex-Extn,Backlog,Tech,Rest,,,Internal,,,,,0,0,0,0,0,,,0,,0,,,0,,TBC,,-,-,-
Group,Enterprise,USA,USA,,Expleo Technology USA Inc. WABTEC,"Wabtech - 2023 - Siddharth,Prajakta, Ranjeet,Hrishikesh & Rakesh",Off,"3 - Submit Proposal, Negotiate & Close",Actuals/FC,0.9,T&M,Wabtech- GG2.2,USD,118.07,0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,EII,Ex-Extn,Shadow Backlog,Tech,Rest,,,Internal,,,,,0,0,0,0,0,,,0,,0,,,0,,TBC,,-,-,-
Group,Enterprise,USA,USA,,Expleo Technology USA Inc. WABTEC,"Wabtech - 2023 - Siddharth,Prajakta, Ranjeet,Hrishikesh & Rakesh",Off,4 - Closed Won,Actuals/FC,1.0,T&M,Wabtech- GG2.2,USD,118.07,0,,0.0,,5,,,5.0,,,5.0,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5.0,5.0,5.0,0.0,0.0,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,EII,Ex-Extn,Backlog,Tech,Rest,,,Internal,,,,,0,0,0,0,0,,,0,,0,,,0,,TBC,,-,-,-
Group,Enterprise,USA,USA,,Expleo Technology USA Inc. WABTEC,Wabtech -QA support,Off,"3 - Submit Proposal, Negotiate & Close",Actuals/FC,0.7,T&M,Wabtech- GG2.2,USD,118.07,0,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,EII,Ex-Extn,Shadow Backlog,Tech,Rest,,,Internal,,,,,0,0,0,0,0,,,0,,0,,,0,,TBC,,-,-,-
Group,Enterprise,USA,USA,,Expleo Technology USA Inc.-TI Automotive,TI Automotive,Off,"3 - Submit Proposal, Negotiate & Close",Actuals/FC,0.7,T&M,TI Automotive- GG2.1,USD,89.67,0,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,EII,Ex-Extn,Shadow Backlog,Tech,Rest,,,Internal,,,,,0,0,0,0,0,,,0,,0,,,0,,TBC,,-,-,-
Group,Enterprise,USA,USA,,Expleo Technology USA Inc.-TI Automotive,TI Automotive,Off,"3 - Submit Proposal, Negotiate & Close",Actuals/FC,0.9,T&M,TI Automotive GG3,USD,162.5676994459002,0,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,EII,Ex-Extn,Shadow Backlog,Tech,Rest,,,Internal,,,,,0,0,0,0,0,,,0,,0,,,0,,TBC,,-,-,-
Group,Enterprise,USA,USA,,Expleo Technology USA Inc.-TI Automotive,TI Automotive,Off,4 - Closed Won,Actuals/FC,1.0,T&M,TI Automotive- GG2.1,USD,89.67,0,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,EII,Ex-Extn,Backlog,Tech,Rest,,,Internal,,,,,0,0,0,0,0,,,0,,0,,,0,,TBC,,-,-,-
Group,Enterprise,USA,USA,,Expleo Technology USA Inc.-TI Automotive,TI Automotive - Rushikesh Waydande 2023,Off,"3 - Submit Proposal, Negotiate & Close",Actuals/FC,0.5,T&M,TI Automotive- GG2.1,USD,89.67,0,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,21.0,1.0,0.0,19.0,1.0,0.0,18.0,1.0,0.0,20,1.0,0.0,19.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,1.0,1.0,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,EII,Ex-Extn,Wt. Pipeline,Tech,Rest,,,Internal,,,,,0,0,0,0,0,,,0,,0,,,0,,4152283ES4057,CBU-Quality Assurance - Quality Consulting,Consultancy,Non Digital,Quality Assurance
Group,Enterprise,USA,,,Expleo Technology USA Inc.-TI Automotive,TI Automotive CoE : Automation,Off,4 - Closed Won,Actuals/FC,1.0,T&M,,,,0,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,EII,Ex-Extn,Backlog,Tech,Rest,,,Internal,,,,,0,0,0,0,0,,,0,,0,,,0,,TBC,,-,-,-
Group,Enterprise,USA,,,Expleo Technology USA Inc.-TI Automotive,TI Automotive CoE : QA,Off,4 - Closed Won,Actuals/FC,1.0,T&M,,,,0,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,EII,Ex-Extn,Backlog,Tech,Rest,,,Internal,,,,,0,0,0,0,0,,,0,,0,,,0,,4152283ES4057,CBU-Quality Assurance - Quality Consulting,Consultancy,Non Digital,Quality Assurance
Group,Enterprise,USA,USA,,Expleo Technology USA Inc.-TI Automotive,TI Automotive CoE : QA - Rushikesh Waydande 2023,Off,4 - Closed Won,Actuals/FC,1.0,T&M,TI Automotive- GG2.1( Senior Software Engineer),USD,89.67,0,,0.0,,1,,,1.0,,,1.0,,,1,,,1.0,,,1.0,,20.0,1.0,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0,0.0,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,EII,Ex-Extn,Backlog,Tech,Rest,,,Internal,,,,,0,0,0,0,0,,,0,,0,,,0,,4152283ES4057,CBU-Quality Assurance - Quality Consulting,Consultancy,Non Digital,Quality Assurance
